Column	Row	Name	ID	RefNumber	ControlType	GeneName	TopHit	Description	Go	ChromosomalLocation	EntrezGeneID
79	3	AY531316_135_169	CUST_154_PI426266615	243	false		AY531316_135_169	Unknown		unmapped	
80	3	FN646421.1	CUST_300_PI426232937	244	false		emb|FN646421.1|gi|306430556	Unknown		unmapped	
81	3	DarkCorner	DarkCorner	245	pos	DarkCorner		Unknown		Unknown	
82	3	DarkCorner	DarkCorner	246	pos	DarkCorner		Unknown		Unknown	
1	4	DarkCorner	DarkCorner	247	pos	DarkCorner		Unknown		Unknown	
2	4	222785904_EZ014386.1_24-512	CUST_141_PI426227893	248	false		gi|222785904_EZ014386.1_24-512	Unknown		unmapped	
3	4	222784398_EZ013056.1_103-1263	CUST_105_PI426245467	249	false		gi|222784398_EZ013056.1_103-1263	Unknown		unmapped	
4	4	AY149144.1	CUST_140_PI426232937	250	false		gb|AY149144.1|gi|23986467	Unknown		unmapped	
5	4	222799992_EZ028380.1_35-148	CUST_87_PI426226868	251	false		gi|222799992_EZ028380.1_35-148	Unknown		unmapped	
6	4	303306195_HM147134.1_1511-1711	CUST_26_PI426232931	252	false		gi|303306195_HM147134.1_1511-1711	Unknown		unmapped	
7	4	222782844_EZ011515.1_156-1603	CUST_184_PI426227486	253	false		gi|222782844_EZ011515.1_156-1603	Unknown		unmapped	
8	4	222797001_EZ025389.1_128-724	CUST_1259_PI426227498	254	false		gi|222797001_EZ025389.1_128-724	Unknown		unmapped	
9	4	NA	NA	255	ignore	NA		Unknown		Unknown	
10	4	DQ218058_1015_1049	CUST_201_PI426266615	256	false		DQ218058_1015_1049	Unknown		unmapped	
11	4	168989242_DQ483003.1_38-1426	CUST_2_PI426267032	257	false		gi|168989242_DQ483003.1_38-1426	Unknown		unmapped	
12	4	222796367_EZ024755.1_70-367	CUST_1223_PI426227498	258	false		gi|222796367_EZ024755.1_70-367	Unknown		unmapped	
13	4	222782300_EZ010971.1_77-562	CUST_528_PI426227498	259	false		gi|222782300_EZ010971.1_77-562	Unknown		unmapped	
14	4	222803052_EZ031440.1_855-977	CUST_78_PI426245467	260	false		gi|222803052_EZ031440.1_855-977	Unknown		unmapped	
15	4	169245992_EU477290.1_422-553	CUST_96_PI426245467	261	false		gi|169245992_EU477290.1_422-553	Unknown		unmapped	
16	4	222783804_EZ012464.1_66-767	CUST_66_PI426265159	262	false		gi|222783804_EZ012464.1_66-767	Unknown		unmapped	
17	4	222782322_EZ010993.1_459-935	CUST_64_PI426227893	263	false		gi|222782322_EZ010993.1_459-935	Unknown		unmapped	
18	4	222787628_EZ016100.1_6-1214	CUST_153_PI426227893	264	false		gi|222787628_EZ016100.1_6-1214	Unknown		unmapped	
19	4	AY996050.1	CUST_234_PI426232937	265	false		gb|AY996050.1|gi|66731530	Unknown		unmapped	
20	4	NA	NA	266	ignore	NA		Unknown		Unknown	
21	4	NA	NA	267	ignore	NA		Unknown		Unknown	
22	4	222801996_EZ030384.1_31-2558	CUST_186_PI426266274	268	false		gi|222801996_EZ030384.1_31-2558	Unknown		unmapped	
23	4	222792706_EZ021094.1_124-1740	CUST_406_PI426227486	269	false		gi|222792706_EZ021094.1_124-1740	Unknown		unmapped	
24	4	U43533.1	CUST_333_PI426232937	270	false		gb|U43533.1|gi|1171209	Unknown		unmapped	
25	4	75858846_DQ144991.1_631-849	CUST_15_PI426266594	271	false		gi|75858846_DQ144991.1_631-849	Unknown		unmapped	
26	4	NA	NA	272	ignore	NA		Unknown		Unknown	
27	4	222785318_EZ013952.1_378-515	CUST_913_PI426227498	273	false		gi|222785318_EZ013952.1_378-515	Unknown		unmapped	
28	4	222551156_EZ007069.1_25-249	CUST_3_PI426247727	274	false		gi|222551156_EZ007069.1_25-249	Unknown		unmapped	
29	4	NA	NA	275	ignore	NA		Unknown		Unknown	
30	4	160430743_EU130573.1_151-1338	CUST_136_PI426232940	276	false		gi|160430743_EU130573.1_151-1338	Unknown		unmapped	
31	4	NegativeControl	(-)3xSLv1	277	neg	(-)3xSLv1		Unknown		Unknown	
32	4	NA	NA	278	ignore	NA		Unknown		Unknown	
33	4	222785918_EZ014400.1_19-573	CUST_28_PI426245467	279	false		gi|222785918_EZ014400.1_19-573	Unknown		unmapped	
34	4	222790385_EZ018773.1_183-2872	CUST_1110_PI426227498	280	false		gi|222790385_EZ018773.1_183-2872	Unknown		unmapped	
35	4	222800876_EZ029264.1_39-1280	CUST_486_PI426227486	281	false		gi|222800876_EZ029264.1_39-1280	Unknown		unmapped	
36	4	222784752_EZ013388.1_216-830	CUST_76_PI426266424	282	false		gi|222784752_EZ013388.1_216-830	Unknown		unmapped	
37	4	222785584_EZ014096.1_58-1215	CUST_324_PI426227486	283	false		gi|222785584_EZ014096.1_58-1215	Unknown		unmapped	
38	4	288950313_GQ501384.1_22-495	CUST_288_PI426232940	284	false		gi|288950313_GQ501384.1_22-495	Unknown		unmapped	
39	4	222795443_EZ023831.1_77-193	CUST_141_PI426226825	285	false		gi|222795443_EZ023831.1_77-193	Unknown		unmapped	
40	4	222785069_EZ013703.1_38-496	CUST_839_PI426227498	286	false		gi|222785069_EZ013703.1_38-496	Unknown		unmapped	
41	4	222546129_EZ002319.1_1845-2030	CUST_10_PI426244589	287	false		gi|222546129_EZ002319.1_1845-2030	Unknown		unmapped	
42	4	NA	NA	288	ignore	NA		Unknown		Unknown	
43	4	222784189_EZ012847.1_55-822	CUST_20_PI426266366	289	false		gi|222784189_EZ012847.1_55-822	Unknown		unmapped	
44	4	288950315_GQ501386.1_13-474	CUST_292_PI426232940	290	false		gi|288950315_GQ501386.1_13-474	Unknown		unmapped	
45	4	222782815_EZ011486.1_97-312	CUST_3_PI426247730	291	false		gi|222782815_EZ011486.1_97-312	Unknown		unmapped	
46	4	NA	NA	292	ignore	NA		Unknown		Unknown	
47	4	222785274_EZ013908.1_61-1240	CUST_310_PI426227486	293	false		gi|222785274_EZ013908.1_61-1240	Unknown		unmapped	
48	4	NA	NA	294	ignore	NA		Unknown		Unknown	
49	4	119654707_EF036595.2_367-1338	CUST_131_PI426232940	295	false		gi|119654707_EF036595.2_367-1338	Unknown		unmapped	
50	4	222782876_EZ011547.1_76-632	CUST_599_PI426227498	296	false		gi|222782876_EZ011547.1_76-632	Unknown		unmapped	
51	4	222545192_EZ001382.1_520-687	CUST_3_PI426266424	297	false		gi|222545192_EZ001382.1_520-687	Unknown		unmapped	
52	4	222785349_EZ013983.1_4-426	CUST_9_PI426244597	298	false		gi|222785349_EZ013983.1_4-426	Unknown		unmapped	
53	4	222549996_EZ005909.1_6-227	CUST_248_PI426227498	299	false		gi|222549996_EZ005909.1_6-227	Unknown		unmapped	
54	4	NA	NA	300	ignore	NA		Unknown		Unknown	
55	4	NA	NA	301	ignore	NA		Unknown		Unknown	
56	4	222801996_EZ030384.1_31-1032	CUST_181_PI426266274	302	false		gi|222801996_EZ030384.1_31-1032	Unknown		unmapped	
57	4	222784433_EZ013087.1_50-964	CUST_767_PI426227498	303	false		gi|222784433_EZ013087.1_50-964	Unknown		unmapped	
58	4	NA	NA	304	ignore	NA		Unknown		Unknown	
59	4	87116474_AB231901.1_58-1444	CUST_9_PI426227955	305	false		gi|87116474_AB231901.1_58-1444	Unknown		unmapped	
60	4	222796248_EZ024636.1_264-374	CUST_180_PI426227893	306	false		gi|222796248_EZ024636.1_264-374	Unknown		unmapped	
61	4	222785649_EZ014161.1_275-1151	CUST_931_PI426227498	307	false		gi|222785649_EZ014161.1_275-1151	Unknown		unmapped	
62	4	222548449_EZ004362.1_40-246	CUST_218_PI426227498	308	false		gi|222548449_EZ004362.1_40-246	Unknown		unmapped	
63	4	NA	NA	309	ignore	NA		Unknown		Unknown	
64	4	222787982_EZ016454.1_1-2227	CUST_13_PI426227492	310	false		gi|222787982_EZ016454.1_1-2227	Unknown		unmapped	
65	4	31505720_AY289696.1_88-912	CUST_35_PI426232940	311	false		gi|31505720_AY289696.1_88-912	Unknown		unmapped	
66	4	222783434_EZ012097.1_86-196	CUST_15_PI426266278	312	false		gi|222783434_EZ012097.1_86-196	Unknown		unmapped	
67	4	FN646413.1	CUST_265_PI426232937	313	false		emb|FN646413.1|gi|306430540	Unknown		unmapped	
68	4	PU_cope(17A)_F	CUST_396_PI426266615	314	false		PU_cope(17A)_F	Unknown		unmapped	
69	4	222799393_EZ027781.1_91-225	CUST_15_PI426266267	315	false		gi|222799393_EZ027781.1_91-225	Unknown		unmapped	
70	4	222785303_EZ013937.1_333-437	CUST_889_PI426227498	316	false		gi|222785303_EZ013937.1_333-437	Unknown		unmapped	
71	4	MGID_991_101_135	CUST_358_PI426266615	317	false		MGID_991_101_135	Unknown		unmapped	
72	4	222545186_EZ001376.1_1604-1780	CUST_15_PI426227890	318	false		gi|222545186_EZ001376.1_1604-1780	Unknown		unmapped	
73	4	222794007_EZ022395.1_22-1703	CUST_50_PI426226978	319	false		gi|222794007_EZ022395.1_22-1703	Unknown		unmapped	
74	4	222794723_EZ023111.1_131-262	CUST_48_PI426227896	320	false		gi|222794723_EZ023111.1_131-262	Unknown		unmapped	
75	4	NA	NA	321	ignore	NA		Unknown		Unknown	
76	4	222782215_EZ010886.1_33-1140	CUST_139_PI426227486	322	false		gi|222782215_EZ010886.1_33-1140	Unknown		unmapped	
77	4	222785892_EZ014374.1_19-450	CUST_136_PI426266349	323	false		gi|222785892_EZ014374.1_19-450	Unknown		unmapped	
78	4	Ac_5_118_154	CUST_90_PI426266615	324	false		Ac_5_118_154	Unknown		unmapped	
79	4	222802484_EZ030872.1_32-589	CUST_129_PI426266424	325	false		gi|222802484_EZ030872.1_32-589	Unknown		unmapped	
80	4	NA	NA	326	ignore	NA		Unknown		Unknown	
81	4	DarkCorner	DarkCorner	327	pos	DarkCorner		Unknown		Unknown	
82	4	DarkCorner	DarkCorner	328	pos	DarkCorner		Unknown		Unknown	
1	5	DarkCorner	DarkCorner	329	pos	DarkCorner		Unknown		Unknown	
2	5	222782977_EZ011647.1_208-324	CUST_605_PI426227498	330	false		gi|222782977_EZ011647.1_208-324	Unknown		unmapped	
3	5	222546465_EZ002655.1_453-1463	CUST_137_PI426226868	331	false		gi|222546465_EZ002655.1_453-1463	Unknown		unmapped	
4	5	222544965_EZ001155.1_393-572	CUST_39_PI426226915	332	false		gi|222544965_EZ001155.1_393-572	Unknown		unmapped	
5	5	AY149125.1	CUST_90_PI426232937	333	false		gb|AY149125.1|gi|23986356	Unknown		unmapped	
6	5	FN646418.1	CUST_285_PI426232937	334	false		emb|FN646418.1|gi|306430550	Unknown		unmapped	
7	5	NegativeControl	(-)3xSLv1	335	neg	(-)3xSLv1		Unknown		Unknown	
8	5	NA	NA	336	ignore	NA		Unknown		Unknown	
9	5	168989236_DQ482997.1_30-965	CUST_19_PI426232931	337	false		gi|168989236_DQ482997.1_30-965	Unknown		unmapped	
10	5	222781891_EZ010562.1_17-586	CUST_58_PI426266271	338	false		gi|222781891_EZ010562.1_17-586	Unknown		unmapped	
11	5	222801086_EZ029474.1_140-940	CUST_123_PI426226825	339	false		gi|222801086_EZ029474.1_140-940	Unknown		unmapped	
12	5	NA	NA	340	ignore	NA		Unknown		Unknown	
13	5	222783825_EZ012485.1_313-1392	CUST_694_PI426227498	341	false		gi|222783825_EZ012485.1_313-1392	Unknown		unmapped	
14	5	222793714_EZ022102.1_107-872	CUST_417_PI426227486	342	false		gi|222793714_EZ022102.1_107-872	Unknown		unmapped	
15	5	222785618_EZ014130.1_70-384	CUST_129_PI426266349	343	false		gi|222785618_EZ014130.1_70-384	Unknown		unmapped	
16	5	NA	NA	344	ignore	NA		Unknown		Unknown	
17	5	AJ884909.1	CUST_61_PI426232937	345	false		emb|AJ884909.1|gi|87158424	Unknown		unmapped	
18	5	222785719_EZ014217.1_32-1030	CUST_12_PI426245467	346	false		gi|222785719_EZ014217.1_32-1030	Unknown		unmapped	
19	5	222549801_EZ005714.1_20-262	CUST_27_PI426265159	347	false		gi|222549801_EZ005714.1_20-262	Unknown		unmapped	
20	5	NA	NA	348	ignore	NA		Unknown		Unknown	
21	5	222781359_EZ010030.1_18-1577	CUST_433_PI426227498	349	false		gi|222781359_EZ010030.1_18-1577	Unknown		unmapped	
22	5	222547507_EZ003420.1_40-279	CUST_16_PI426227486	350	false		gi|222547507_EZ003420.1_40-279	Unknown		unmapped	
23	5	NA	NA	351	ignore	NA		Unknown		Unknown	
24	5	222781459_EZ010130.1_59-1552	CUST_17_PI426265162	352	false		gi|222781459_EZ010130.1_59-1552	Unknown		unmapped	
25	5	NA	NA	353	ignore	NA		Unknown		Unknown	
26	5	NA	NA	354	ignore	NA		Unknown		Unknown	
27	5	222785316_EZ013950.1_215-577	CUST_896_PI426227498	355	false		gi|222785316_EZ013950.1_215-577	Unknown		unmapped	
28	5	222799255_EZ027643.1_183-626	CUST_47_PI426266366	356	false		gi|222799255_EZ027643.1_183-626	Unknown		unmapped	
29	5	222784780_EZ013416.1_229-1085	CUST_45_PI426266311	357	false		gi|222784780_EZ013416.1_229-1085	Unknown		unmapped	
30	5	222787628_EZ016100.1_6-1214	CUST_151_PI426227893	358	false		gi|222787628_EZ016100.1_6-1214	Unknown		unmapped	
31	5	222784716_EZ013354.1_1908-2018	CUST_13_PI426244597	359	false		gi|222784716_EZ013354.1_1908-2018	Unknown		unmapped	
32	5	NA	NA	360	ignore	NA		Unknown		Unknown	
33	5	288950300_GQ501371.1_22-444	CUST_249_PI426232940	361	false		gi|288950300_GQ501371.1_22-444	Unknown		unmapped	
34	5	222783768_EZ012428.1_129-455	CUST_102_PI426266349	362	false		gi|222783768_EZ012428.1_129-455	Unknown		unmapped	
35	5	222551226_EZ007139.1_83-244	CUST_93_PI426226825	363	false		gi|222551226_EZ007139.1_83-244	Unknown		unmapped	
36	5	222799375_EZ027763.1_175-1152	CUST_70_PI426227884	364	false		gi|222799375_EZ027763.1_175-1152	Unknown		unmapped	
37	5	222784115_EZ012773.1_878-982	CUST_111_PI426227893	365	false		gi|222784115_EZ012773.1_878-982	Unknown		unmapped	
38	5	NA	NA	366	ignore	NA		Unknown		Unknown	
39	5	222795387_EZ023775.1_146-1348	CUST_76_PI426227495	367	false		gi|222795387_EZ023775.1_146-1348	Unknown		unmapped	
40	5	222801296_EZ029684.1_74-310	CUST_63_PI426227896	368	false		gi|222801296_EZ029684.1_74-310	Unknown		unmapped	
41	5	222785584_EZ014096.1_58-1215	CUST_323_PI426227486	369	false		gi|222785584_EZ014096.1_58-1215	Unknown		unmapped	
42	5	E1A_r60_3	(+)E1A_r60_3	370	pos	(+)E1A_r60_3		Unknown		Unknown	
43	5	222783589_EZ012252.1_743-1000	CUST_69_PI426266424	371	false		gi|222783589_EZ012252.1_743-1000	Unknown		unmapped	
44	5	222801530_EZ029918.1_46-1245	CUST_76_PI426227884	372	false		gi|222801530_EZ029918.1_46-1245	Unknown		unmapped	
45	5	222545000_EZ001190.1_75-275	CUST_39_PI426227498	373	false		gi|222545000_EZ001190.1_75-275	Unknown		unmapped	
46	5	NA	NA	374	ignore	NA		Unknown		Unknown	
47	5	222784752_EZ013388.1_216-410	CUST_75_PI426266424	375	false		gi|222784752_EZ013388.1_216-410	Unknown		unmapped	
48	5	Ac_9_161_195	CUST_99_PI426266615	376	false		Ac_9_161_195	Unknown		unmapped	
49	5	222783292_EZ011959.1_291-1142	CUST_660_PI426227498	377	false		gi|222783292_EZ011959.1_291-1142	Unknown		unmapped	
50	5	205321387_AB441331.1_19-267	CUST_81_PI426246026	378	false		gi|205321387_AB441331.1_19-267	Unknown		unmapped	
51	5	222781866_EZ010537.1_121-495	CUST_12_PI426246029	379	false		gi|222781866_EZ010537.1_121-495	Unknown		unmapped	
52	5	NA	NA	380	ignore	NA		Unknown		Unknown	
53	5	222550469_EZ006382.1_75-248	CUST_132_PI426264540	381	false		gi|222550469_EZ006382.1_75-248	Unknown		unmapped	
54	5	222797612_EZ026000.1_103-264	CUST_10_PI426264527	382	false		gi|222797612_EZ026000.1_103-264	Unknown		unmapped	
55	5	222781359_EZ010030.1_18-533	CUST_435_PI426227498	383	false		gi|222781359_EZ010030.1_18-533	Unknown		unmapped	
56	5	222802852_EZ031240.1_69-386	CUST_501_PI426227486	384	false		gi|222802852_EZ031240.1_69-386	Unknown		unmapped	
57	5	222781918_EZ010589.1_268-885	CUST_46_PI426265159	385	false		gi|222781918_EZ010589.1_268-885	Unknown		unmapped	
58	5	222796367_EZ024755.1_75-197	CUST_1228_PI426227498	386	false		gi|222796367_EZ024755.1_75-197	Unknown		unmapped	
59	5	222551184_EZ007097.1_131-253	CUST_302_PI426227498	387	false		gi|222551184_EZ007097.1_131-253	Unknown		unmapped	
60	5	222787573_EZ016045.1_67-1454	CUST_1037_PI426227498	388	false		gi|222787573_EZ016045.1_67-1454	Unknown		unmapped	
61	5	168989226_DQ482987.1_38-217	CUST_3_PI426232931	389	false		gi|168989226_DQ482987.1_38-217	Unknown		unmapped	
62	5	222550337_EZ006250.1_55-252	CUST_39_PI426227893	390	false		gi|222550337_EZ006250.1_55-252	Unknown		unmapped	
63	5	222783901_EZ012561.1_408-536	CUST_81_PI426226825	391	false		gi|222783901_EZ012561.1_408-536	Unknown		unmapped	
64	5	Ac_22_152_186	CUST_62_PI426266615	392	false		Ac_22_152_186	Unknown		unmapped	
65	5	NA	NA	393	ignore	NA		Unknown		Unknown	
66	5	222792000_EZ020388.1_166-462	CUST_19_PI426264527	394	false		gi|222792000_EZ020388.1_166-462	Unknown		unmapped	
67	5	168989227_DQ482988.1_22-357	CUST_9_PI426232931	395	false		gi|168989227_DQ482988.1_22-357	Unknown		unmapped	
68	5	Ac_23_101_135	CUST_64_PI426266615	396	false		Ac_23_101_135	Unknown		unmapped	
69	5	NA	NA	397	ignore	NA		Unknown		Unknown	
70	5	NA	NA	398	ignore	NA		Unknown		Unknown	
71	5	222548785_EZ004698.1_118-258	CUST_227_PI426227498	399	false		gi|222548785_EZ004698.1_118-258	Unknown		unmapped	
72	5	222802444_EZ030832.1_261-899	CUST_1453_PI426227498	400	false		gi|222802444_EZ030832.1_261-899	Unknown		unmapped	
73	5	222788014_EZ016486.1_194-515	CUST_184_PI426264540	401	false		gi|222788014_EZ016486.1_194-515	Unknown		unmapped	
74	5	222799912_EZ028300.1_49-1098	CUST_1330_PI426227498	402	false		gi|222799912_EZ028300.1_49-1098	Unknown		unmapped	
75	5	222783263_EZ011932.1_437-802	CUST_657_PI426227498	403	false		gi|222783263_EZ011932.1_437-802	Unknown		unmapped	
76	5	222795269_EZ023657.1_73-363	CUST_1189_PI426227498	404	false		gi|222795269_EZ023657.1_73-363	Unknown		unmapped	
77	5	MGID_22_113_147	CUST_290_PI426266615	405	false		MGID_22_113_147	Unknown		unmapped	
78	5	EQC	(+)eQC-41	406	pos	(+)eQC-41		Unknown		Unknown	
79	5	222785618_EZ014130.1_70-899	CUST_131_PI426266349	407	false		gi|222785618_EZ014130.1_70-899	Unknown		unmapped	
80	5	222799979_EZ028367.1_21-527	CUST_90_PI426227495	408	false		gi|222799979_EZ028367.1_21-527	Unknown		unmapped	
81	5	288950303_GQ501374.1_172-438	CUST_256_PI426232940	409	false		gi|288950303_GQ501374.1_172-438	Unknown		unmapped	
82	5	DarkCorner	DarkCorner	410	pos	DarkCorner		Unknown		Unknown	
1	6	222783349_EZ012014.1_66-371	CUST_27_PI426227896	411	false		gi|222783349_EZ012014.1_66-371	Unknown		unmapped	
2	6	222785152_EZ013786.1_95-208	CUST_865_PI426227498	412	false		gi|222785152_EZ013786.1_95-208	Unknown		unmapped	
3	6	222783032_EZ011701.1_657-1106	CUST_190_PI426246026	413	false		gi|222783032_EZ011701.1_657-1106	Unknown		unmapped	
4	6	222545727_EZ001917.1_356-574	CUST_75_PI426264540	414	false		gi|222545727_EZ001917.1_356-574	Unknown		unmapped	
5	6	222801996_EZ030384.1_31-2558	CUST_186_PI426266274	415	false		gi|222801996_EZ030384.1_31-2558	Unknown		unmapped	
6	6	222785568_EZ014080.1_39-815	CUST_917_PI426227498	416	false		gi|222785568_EZ014080.1_39-815	Unknown		unmapped	
7	6	NA	NA	417	ignore	NA		Unknown		Unknown	
8	6	222785263_EZ013897.1_21-962	CUST_113_PI426266349	418	false		gi|222785263_EZ013897.1_21-962	Unknown		unmapped	
9	6	222784389_EZ013047.1_302-1279	CUST_763_PI426227498	419	false		gi|222784389_EZ013047.1_302-1279	Unknown		unmapped	
10	6	NA	NA	420	ignore	NA		Unknown		Unknown	
11	6	222545979_EZ002169.1_326-544	CUST_138_PI426246026	421	false		gi|222545979_EZ002169.1_326-544	Unknown		unmapped	
12	6	222789661_EZ018093.1_371-571	CUST_144_PI426266317	422	false		gi|222789661_EZ018093.1_371-571	Unknown		unmapped	
13	6	222784596_EZ013242.1_35-136	CUST_150_PI426226868	423	false		gi|222784596_EZ013242.1_35-136	Unknown		unmapped	
14	6	NA	NA	424	ignore	NA		Unknown		Unknown	
15	6	222784599_EZ013245.1_384-1111	CUST_179_PI426264540	425	false		gi|222784599_EZ013245.1_384-1111	Unknown		unmapped	
16	6	222782218_EZ010889.1_2-662	CUST_144_PI426227486	426	false		gi|222782218_EZ010889.1_2-662	Unknown		unmapped	
17	6	222782193_EZ010864.1_55-1020	CUST_33_PI426227884	427	false		gi|222782193_EZ010864.1_55-1020	Unknown		unmapped	
18	6	222544602_EZ000792.1_639-788	CUST_6_PI426227890	428	false		gi|222544602_EZ000792.1_639-788	Unknown		unmapped	
19	6	222781213_EZ009884.1_221-996	CUST_112_PI426227486	429	false		gi|222781213_EZ009884.1_221-996	Unknown		unmapped	
20	6	222551300_EZ007213.1_107-214	CUST_93_PI426227486	430	false		gi|222551300_EZ007213.1_107-214	Unknown		unmapped	
21	6	222790172_EZ018566.1_59-819	CUST_1102_PI426227498	431	false		gi|222790172_EZ018566.1_59-819	Unknown		unmapped	
22	6	PU_cope(17A)_F	CUST_395_PI426266615	432	false		PU_cope(17A)_F	Unknown		unmapped	
23	6	222783832_EZ012492.1_426-560	CUST_99_PI426266271	433	false		gi|222783832_EZ012492.1_426-560	Unknown		unmapped	
24	6	NA	NA	434	ignore	NA		Unknown		Unknown	
25	6	AY149163.1	CUST_174_PI426232937	435	false		gb|AY149163.1|gi|23986583	Unknown		unmapped	
26	6	222779072_EZ007743.1_277-486	CUST_37_PI426244589	436	false		gi|222779072_EZ007743.1_277-486	Unknown		unmapped	
27	6	222791089_EZ019477.1_30-982	CUST_1135_PI426227498	437	false		gi|222791089_EZ019477.1_30-982	Unknown		unmapped	
28	6	222783456_EZ012119.1_102-389	CUST_18_PI426264530	438	false		gi|222783456_EZ012119.1_102-389	Unknown		unmapped	
29	6	222782121_EZ010792.1_79-1561	CUST_62_PI426266317	439	false		gi|222782121_EZ010792.1_79-1561	Unknown		unmapped	
30	6	NA	NA	440	ignore	NA		Unknown		Unknown	
31	6	222785020_EZ013654.1_12-449	CUST_815_PI426227498	441	false		gi|222785020_EZ013654.1_12-449	Unknown		unmapped	
32	6	Dk(C)A2_113_147	CUST_191_PI426266615	442	false		Dk(C)A2_113_147	Unknown		unmapped	
33	6	222784674_EZ013314.1_449-568	CUST_6_PI426264530	443	false		gi|222784674_EZ013314.1_449-568	Unknown		unmapped	
34	6	222791089_EZ019477.1_30-982	CUST_1133_PI426227498	444	false		gi|222791089_EZ019477.1_30-982	Unknown		unmapped	
35	6	222791603_EZ019991.1_232-1110	CUST_100_PI426265159	445	false		gi|222791603_EZ019991.1_232-1110	Unknown		unmapped	
36	6	222779661_EZ008332.1_76-1186	CUST_375_PI426227498	446	false		gi|222779661_EZ008332.1_76-1186	Unknown		unmapped	
37	6	Dbs_193_227	CUST_188_PI426266615	447	false		Dbs_193_227	Unknown		unmapped	
38	6	222785881_EZ014363.1_5-280	CUST_37_PI426266278	448	false		gi|222785881_EZ014363.1_5-280	Unknown		unmapped	
39	6	222798750_EZ027138.1_49-1237	CUST_471_PI426227486	449	false		gi|222798750_EZ027138.1_49-1237	Unknown		unmapped	
40	6	222785320_EZ013954.1_57-1404	CUST_92_PI426266317	450	false		gi|222785320_EZ013954.1_57-1404	Unknown		unmapped	
41	6	222802019_EZ030407.1_132-804	CUST_1449_PI426227498	451	false		gi|222802019_EZ030407.1_132-804	Unknown		unmapped	
42	6	222783413_EZ012078.1_94-459	CUST_93_PI426227893	452	false		gi|222783413_EZ012078.1_94-459	Unknown		unmapped	
43	6	32188165_AY181552.1_85-762	CUST_34_PI426244603	453	false		gi|32188165_AY181552.1_85-762	Unknown		unmapped	
44	6	222784835_EZ013469.1_168-992	CUST_29_PI426266366	454	false		gi|222784835_EZ013469.1_168-992	Unknown		unmapped	
45	6	222781845_EZ010516.1_466-648	CUST_84_PI426266349	455	false		gi|222781845_EZ010516.1_466-648	Unknown		unmapped	
46	6	222784062_EZ012720.1_171-1669	CUST_25_PI426246029	456	false		gi|222784062_EZ012720.1_171-1669	Unknown		unmapped	
47	6	222792017_EZ020405.1_78-1271	CUST_1166_PI426227498	457	false		gi|222792017_EZ020405.1_78-1271	Unknown		unmapped	
48	6	222799525_EZ027913.1_62-976	CUST_98_PI426264540	458	false		gi|222799525_EZ027913.1_62-976	Unknown		unmapped	
