ProbeID	TargetID	GeneSymbol	GeneName	Accessions	Description
CUST_38_PI426267032	168989246_DQ483007.1_29-1035			gi|168989246_DQ483007.1_29-1035	Unknown
CUST_37_PI426267032	168989246_DQ483007.1_29-1035			gi|168989246_DQ483007.1_29-1035	Unknown
CUST_32_PI426267032	168989246_DQ483007.1_29-247			gi|168989246_DQ483007.1_29-247	Unknown
CUST_33_PI426267032	168989246_DQ483007.1_29-247			gi|168989246_DQ483007.1_29-247	Unknown
CUST_31_PI426267032	168989246_DQ483007.1_29-247			gi|168989246_DQ483007.1_29-247	Unknown
CUST_26_PI426267032	168989246_DQ483007.1_370-717			gi|168989246_DQ483007.1_370-717	Unknown
CUST_25_PI426267032	168989246_DQ483007.1_370-717			gi|168989246_DQ483007.1_370-717	Unknown
CUST_27_PI426267032	168989246_DQ483007.1_370-717			gi|168989246_DQ483007.1_370-717	Unknown
CUST_35_PI426267032	168989246_DQ483007.1_736-840			gi|168989246_DQ483007.1_736-840	Unknown
CUST_36_PI426267032	168989246_DQ483007.1_736-840			gi|168989246_DQ483007.1_736-840	Unknown
CUST_34_PI426267032	168989246_DQ483007.1_736-840			gi|168989246_DQ483007.1_736-840	Unknown
CUST_29_PI426267032	168989246_DQ483007.1_919-1035			gi|168989246_DQ483007.1_919-1035	Unknown
CUST_28_PI426267032	168989246_DQ483007.1_919-1035			gi|168989246_DQ483007.1_919-1035	Unknown
CUST_30_PI426267032	168989246_DQ483007.1_919-1035			gi|168989246_DQ483007.1_919-1035	Unknown
CUST_1_PI426266572	168989250_DQ483011.1_13-597			gi|168989250_DQ483011.1_13-597	Unknown
CUST_3_PI426266572	168989250_DQ483011.1_13-597			gi|168989250_DQ483011.1_13-597	Unknown
CUST_2_PI426266572	168989250_DQ483011.1_13-597			gi|168989250_DQ483011.1_13-597	Unknown
CUST_96_PI426245467	169245992_EU477290.1_422-553			gi|169245992_EU477290.1_422-553	Unknown
CUST_5_PI426227486	169402111_EU159467.1_97-1540			gi|169402111_EU159467.1_97-1540	Unknown
CUST_4_PI426227486	169402111_EU159467.1_97-1540			gi|169402111_EU159467.1_97-1540	Unknown
CUST_6_PI426227486	169402111_EU159467.1_97-1540			gi|169402111_EU159467.1_97-1540	Unknown
CUST_13_PI426266566	169635058			gi|169635058	Unknown
CUST_14_PI426266566	169635058			gi|169635058	Unknown
CUST_15_PI426266566	169635058			gi|169635058	Unknown
CUST_135_PI426246026	170296846_EU374240.1_69-182			gi|170296846_EU374240.1_69-182	Unknown
CUST_20_PI426244603	187564250_EU498721.1_1-690			gi|187564250_EU498721.1_1-690	Unknown
CUST_19_PI426244603	187564250_EU498721.1_1-690			gi|187564250_EU498721.1_1-690	Unknown
CUST_21_PI426244603	187564250_EU498721.1_1-690			gi|187564250_EU498721.1_1-690	Unknown
CUST_23_PI426244603	187564263_EU498722.1_1-693			gi|187564263_EU498722.1_1-693	Unknown
CUST_22_PI426244603	187564263_EU498722.1_1-693			gi|187564263_EU498722.1_1-693	Unknown
CUST_24_PI426244603	187564263_EU498722.1_1-693			gi|187564263_EU498722.1_1-693	Unknown
CUST_90_PI426245467	189342634_EU534176.1_1036-1236			gi|189342634_EU534176.1_1036-1236	Unknown
CUST_1_PI426264527	193081165_EU717908.1_232-588			gi|193081165_EU717908.1_232-588	Unknown
CUST_2_PI426264527	193081165_EU717908.1_232-588			gi|193081165_EU717908.1_232-588	Unknown
CUST_3_PI426264527	193081165_EU717908.1_232-588			gi|193081165_EU717908.1_232-588	Unknown
CUST_4_PI426264527	193081165_EU717908.1_38-232			gi|193081165_EU717908.1_38-232	Unknown
CUST_5_PI426264527	193081165_EU717908.1_38-232			gi|193081165_EU717908.1_38-232	Unknown
CUST_6_PI426264527	193081165_EU717908.1_38-232			gi|193081165_EU717908.1_38-232	Unknown
CUST_40_PI426264527	193081165_EU717908.1_38-588			gi|193081165_EU717908.1_38-588	Unknown
CUST_42_PI426264527	193081165_EU717908.1_38-588			gi|193081165_EU717908.1_38-588	Unknown
CUST_41_PI426264527	193081165_EU717908.1_38-588			gi|193081165_EU717908.1_38-588	Unknown
CUST_22_PI426232931	197091189_EU924267.1_1-1167			gi|197091189_EU924267.1_1-1167	Unknown
CUST_23_PI426232931	197091189_EU924267.1_1-1167			gi|197091189_EU924267.1_1-1167	Unknown
CUST_24_PI426232931	197091189_EU924267.1_1-1167			gi|197091189_EU924267.1_1-1167	Unknown
CUST_26_PI426244603	199581450_EU709809.1_1-696			gi|199581450_EU709809.1_1-696	Unknown
CUST_27_PI426244603	199581450_EU709809.1_1-696			gi|199581450_EU709809.1_1-696	Unknown
CUST_25_PI426244603	199581450_EU709809.1_1-696			gi|199581450_EU709809.1_1-696	Unknown
CUST_48_PI426244603	19982568_AY037769.1_81-785			gi|19982568_AY037769.1_81-785	Unknown
CUST_47_PI426244603	19982568_AY037769.1_81-785			gi|19982568_AY037769.1_81-785	Unknown
CUST_46_PI426244603	19982568_AY037769.1_81-785			gi|19982568_AY037769.1_81-785	Unknown
CUST_48_PI426246026	205321161_AB441242.1_13-288			gi|205321161_AB441242.1_13-288	Unknown
CUST_51_PI426246026	205321161_AB441242.1_343-609			gi|205321161_AB441242.1_343-609	Unknown
CUST_54_PI426246026	205321169_AB441246.1_13-609			gi|205321169_AB441246.1_13-609	Unknown
CUST_42_PI426246026	205321187_AB441211.1_13-288			gi|205321187_AB441211.1_13-288	Unknown
CUST_45_PI426246026	205321187_AB441211.1_343-609			gi|205321187_AB441211.1_343-609	Unknown
CUST_57_PI426246026	205321317_AB441296.1_19-267			gi|205321317_AB441296.1_19-267	Unknown
CUST_60_PI426246026	205321317_AB441296.1_254-430			gi|205321317_AB441296.1_254-430	Unknown
CUST_63_PI426246026	205321317_AB441296.1_571-678			gi|205321317_AB441296.1_571-678	Unknown
CUST_66_PI426246026	205321333_AB441304.1_19-267			gi|205321333_AB441304.1_19-267	Unknown
CUST_69_PI426246026	205321333_AB441304.1_254-430			gi|205321333_AB441304.1_254-430	Unknown
CUST_72_PI426246026	205321347_AB441311.1_19-201			gi|205321347_AB441311.1_19-201	Unknown
CUST_75_PI426246026	205321347_AB441311.1_194-298			gi|205321347_AB441311.1_194-298	Unknown
CUST_78_PI426246026	205321347_AB441311.1_617-727			gi|205321347_AB441311.1_617-727	Unknown
CUST_81_PI426246026	205321387_AB441331.1_19-267			gi|205321387_AB441331.1_19-267	Unknown
CUST_84_PI426246026	205321387_AB441331.1_254-430			gi|205321387_AB441331.1_254-430	Unknown
CUST_87_PI426246026	205321387_AB441331.1_571-678			gi|205321387_AB441331.1_571-678	Unknown
CUST_2_PI426245463	209867519_EU785981.1_1-1134			gi|209867519_EU785981.1_1-1134	Unknown
CUST_1_PI426245463	209867519_EU785981.1_1-1134			gi|209867519_EU785981.1_1-1134	Unknown
CUST_3_PI426245463	209867519_EU785981.1_1-1134			gi|209867519_EU785981.1_1-1134	Unknown
CUST_4_PI426245463	209867521_EU785982.1_1-1134			gi|209867521_EU785982.1_1-1134	Unknown
CUST_6_PI426245463	209867521_EU785982.1_1-1134			gi|209867521_EU785982.1_1-1134	Unknown
CUST_5_PI426245463	209867521_EU785982.1_1-1134			gi|209867521_EU785982.1_1-1134	Unknown
CUST_49_PI426244603	21303775_AY037766.1_181-855			gi|21303775_AY037766.1_181-855	Unknown
CUST_51_PI426244603	21303775_AY037766.1_181-855			gi|21303775_AY037766.1_181-855	Unknown
CUST_55_PI426244603	21303775_AY037766.1_181-946			gi|21303775_AY037766.1_181-946	Unknown
CUST_56_PI426244603	21303775_AY037766.1_181-946			gi|21303775_AY037766.1_181-946	Unknown
CUST_57_PI426244603	21303775_AY037766.1_181-946			gi|21303775_AY037766.1_181-946	Unknown
CUST_54_PI426244603	21303775_AY037766.1_779-946			gi|21303775_AY037766.1_779-946	Unknown
CUST_144_PI426232940	220172152_FJ529534.1_153-302			gi|220172152_FJ529534.1_153-302	Unknown
CUST_147_PI426232940	220172154_FJ529535.1_302-931			gi|220172154_FJ529535.1_302-931	Unknown
CUST_150_PI426232940	220172162_FJ529539.1_302-931			gi|220172162_FJ529539.1_302-931	Unknown
CUST_153_PI426232940	220172164_FJ529540.1_302-931			gi|220172164_FJ529540.1_302-931	Unknown
CUST_21_PI426232940	22087283_AF500013.1_18-557			gi|22087283_AF500013.1_18-557	Unknown
CUST_22_PI426232940	22087286_AF500014.1_33-572			gi|22087286_AF500014.1_33-572	Unknown
CUST_24_PI426232940	22087286_AF500014.1_33-572			gi|22087286_AF500014.1_33-572	Unknown
CUST_23_PI426232940	22087286_AF500014.1_33-572			gi|22087286_AF500014.1_33-572	Unknown
CUST_3_PI426266271	222544477_EZ000667.1_127-246			gi|222544477_EZ000667.1_127-246	Unknown
CUST_3_PI426227498	222544482_EZ000672.1_465-578			gi|222544482_EZ000672.1_465-578	Unknown
CUST_2_PI426265162	222544499_EZ000689.1_53-478			gi|222544499_EZ000689.1_53-478	Unknown
CUST_3_PI426265162	222544499_EZ000689.1_53-478			gi|222544499_EZ000689.1_53-478	Unknown
CUST_1_PI426265162	222544499_EZ000689.1_53-478			gi|222544499_EZ000689.1_53-478	Unknown
CUST_9_PI426227486	222544520_EZ000710.1_350-532			gi|222544520_EZ000710.1_350-532	Unknown
CUST_109_PI426226868	222544529_EZ000719.1_107-442			gi|222544529_EZ000719.1_107-442	Unknown
CUST_111_PI426226868	222544529_EZ000719.1_107-442			gi|222544529_EZ000719.1_107-442	Unknown
CUST_42_PI426246032	222544541_EZ000731.1_1080-1403			gi|222544541_EZ000731.1_1080-1403	Unknown
CUST_30_PI426226915	222544563_EZ000753.1_132-320			gi|222544563_EZ000753.1_132-320	Unknown
CUST_33_PI426226915	222544563_EZ000753.1_478-630			gi|222544563_EZ000753.1_478-630	Unknown
CUST_3_PI426266349	222544586_EZ000776.1_16-168			gi|222544586_EZ000776.1_16-168	Unknown
CUST_6_PI426266349	222544599_EZ000789.1_367-1155			gi|222544599_EZ000789.1_367-1155	Unknown
CUST_4_PI426266349	222544599_EZ000789.1_367-1155			gi|222544599_EZ000789.1_367-1155	Unknown
CUST_9_PI426266349	222544599_EZ000789.1_40-159			gi|222544599_EZ000789.1_40-159	Unknown
CUST_12_PI426266349	222544599_EZ000789.1_969-1178			gi|222544599_EZ000789.1_969-1178	Unknown
CUST_3_PI426227890	222544602_EZ000792.1_43-228			gi|222544602_EZ000792.1_43-228	Unknown
CUST_6_PI426227890	222544602_EZ000792.1_639-788			gi|222544602_EZ000792.1_639-788	Unknown
CUST_3_PI426265159	222544613_EZ000803.1_207-338			gi|222544613_EZ000803.1_207-338	Unknown
CUST_99_PI426226825	222544624_EZ000814.1_1333-1458			gi|222544624_EZ000814.1_1333-1458	Unknown
CUST_96_PI426226825	222544624_EZ000814.1_1458-1595			gi|222544624_EZ000814.1_1458-1595	Unknown
CUST_9_PI426227890	222544635_EZ000825.1_110-214			gi|222544635_EZ000825.1_110-214	Unknown
CUST_12_PI426227890	222544635_EZ000825.1_899-1219			gi|222544635_EZ000825.1_899-1219	Unknown
CUST_18_PI426227893	222544661_EZ000851.1_732-986			gi|222544661_EZ000851.1_732-986	Unknown
CUST_150_PI426264540	222544677_EZ000867.1_257-487			gi|222544677_EZ000867.1_257-487	Unknown
CUST_6_PI426227498	222544682_EZ000872.1_12-449			gi|222544682_EZ000872.1_12-449	Unknown
CUST_4_PI426227498	222544682_EZ000872.1_12-449			gi|222544682_EZ000872.1_12-449	Unknown
CUST_6_PI426266274	222544682_EZ000872.1_12-449			gi|222544682_EZ000872.1_12-449	Unknown
CUST_4_PI426266274	222544682_EZ000872.1_12-449			gi|222544682_EZ000872.1_12-449	Unknown
CUST_9_PI426227498	222544682_EZ000872.1_591-941			gi|222544682_EZ000872.1_591-941	Unknown
CUST_9_PI426266274	222544682_EZ000872.1_591-941			gi|222544682_EZ000872.1_591-941	Unknown
CUST_12_PI426227498	222544707_EZ000897.1_1815-1931			gi|222544707_EZ000897.1_1815-1931	Unknown
CUST_15_PI426227498	222544707_EZ000897.1_386-1009			gi|222544707_EZ000897.1_386-1009	Unknown
CUST_13_PI426227498	222544707_EZ000897.1_386-1009			gi|222544707_EZ000897.1_386-1009	Unknown
CUST_14_PI426227498	222544707_EZ000897.1_386-1009			gi|222544707_EZ000897.1_386-1009	Unknown
CUST_18_PI426227498	222544707_EZ000897.1_44-226			gi|222544707_EZ000897.1_44-226	Unknown
CUST_21_PI426227498	222544707_EZ000897.1_531-695			gi|222544707_EZ000897.1_531-695	Unknown
CUST_6_PI426265159	222544711_EZ000901.1_776-946			gi|222544711_EZ000901.1_776-946	Unknown
CUST_24_PI426227498	222544830_EZ001020.1_56-241			gi|222544830_EZ001020.1_56-241	Unknown
CUST_36_PI426226915	222544843_EZ001033.1_49-195			gi|222544843_EZ001033.1_49-195	Unknown
CUST_46_PI426244589	222544872_EZ001062.1_1837-2877			gi|222544872_EZ001062.1_1837-2877	Unknown
CUST_47_PI426244589	222544872_EZ001062.1_1837-2877			gi|222544872_EZ001062.1_1837-2877	Unknown
CUST_48_PI426244589	222544872_EZ001062.1_1837-2877			gi|222544872_EZ001062.1_1837-2877	Unknown
CUST_44_PI426244589	222544872_EZ001062.1_3076-3216			gi|222544872_EZ001062.1_3076-3216	Unknown
CUST_43_PI426244589	222544872_EZ001062.1_3076-3216			gi|222544872_EZ001062.1_3076-3216	Unknown
CUST_45_PI426244589	222544872_EZ001062.1_3076-3216			gi|222544872_EZ001062.1_3076-3216	Unknown
CUST_40_PI426244589	222544872_EZ001062.1_584-823			gi|222544872_EZ001062.1_584-823	Unknown
CUST_41_PI426244589	222544872_EZ001062.1_584-823			gi|222544872_EZ001062.1_584-823	Unknown
CUST_42_PI426244589	222544872_EZ001062.1_584-823			gi|222544872_EZ001062.1_584-823	Unknown
CUST_50_PI426244589	222544872_EZ001062.1_76-759			gi|222544872_EZ001062.1_76-759	Unknown
CUST_51_PI426244589	222544872_EZ001062.1_76-759			gi|222544872_EZ001062.1_76-759	Unknown
CUST_49_PI426244589	222544872_EZ001062.1_76-759			gi|222544872_EZ001062.1_76-759	Unknown
CUST_3_PI426227887	222544900_EZ001090.1_458-571			gi|222544900_EZ001090.1_458-571	Unknown
CUST_27_PI426227498	222544907_EZ001097.1_148-543			gi|222544907_EZ001097.1_148-543	Unknown
CUST_30_PI426227498	222544907_EZ001097.1_657-878			gi|222544907_EZ001097.1_657-878	Unknown
CUST_3_PI426227896	222544939_EZ001129.1_380-568			gi|222544939_EZ001129.1_380-568	Unknown
CUST_39_PI426226915	222544965_EZ001155.1_393-572			gi|222544965_EZ001155.1_393-572	Unknown
CUST_42_PI426226915	222544965_EZ001155.1_45-173			gi|222544965_EZ001155.1_45-173	Unknown
CUST_15_PI426266349	222544985_EZ001175.1_1195-1383			gi|222544985_EZ001175.1_1195-1383	Unknown
CUST_18_PI426266349	222544985_EZ001175.1_259-381			gi|222544985_EZ001175.1_259-381	Unknown
CUST_21_PI426266349	222544985_EZ001175.1_840-1250			gi|222544985_EZ001175.1_840-1250	Unknown
CUST_19_PI426266349	222544985_EZ001175.1_840-1250			gi|222544985_EZ001175.1_840-1250	Unknown
CUST_33_PI426227498	222544994_EZ001184.1_282-464			gi|222544994_EZ001184.1_282-464	Unknown
CUST_36_PI426227498	222545000_EZ001190.1_1643-1762			gi|222545000_EZ001190.1_1643-1762	Unknown
CUST_39_PI426227498	222545000_EZ001190.1_75-275			gi|222545000_EZ001190.1_75-275	Unknown
CUST_39_PI426226825	222545015_EZ001205.1_1125-1418			gi|222545015_EZ001205.1_1125-1418	Unknown
CUST_37_PI426226825	222545015_EZ001205.1_1125-1418			gi|222545015_EZ001205.1_1125-1418	Unknown
CUST_42_PI426226825	222545015_EZ001205.1_1396-1518			gi|222545015_EZ001205.1_1396-1518	Unknown
CUST_42_PI426227498	222545032_EZ001222.1_32-199			gi|222545032_EZ001222.1_32-199	Unknown
CUST_45_PI426227498	222545032_EZ001222.1_377-481			gi|222545032_EZ001222.1_377-481	Unknown
CUST_48_PI426227498	222545056_EZ001246.1_1245-1463			gi|222545056_EZ001246.1_1245-1463	Unknown
CUST_9_PI426246032	222545144_EZ001334.1_523-714			gi|222545144_EZ001334.1_523-714	Unknown
CUST_44_PI426226915	222545154_EZ001344.1_1846-2958			gi|222545154_EZ001344.1_1846-2958	Unknown
CUST_45_PI426226915	222545154_EZ001344.1_1846-2958			gi|222545154_EZ001344.1_1846-2958	Unknown
CUST_43_PI426226915	222545154_EZ001344.1_1846-2958			gi|222545154_EZ001344.1_1846-2958	Unknown
CUST_47_PI426226915	222545162_EZ001352.1_418-1047			gi|222545162_EZ001352.1_418-1047	Unknown
CUST_48_PI426226915	222545162_EZ001352.1_418-1047			gi|222545162_EZ001352.1_418-1047	Unknown
CUST_46_PI426226915	222545162_EZ001352.1_418-1047			gi|222545162_EZ001352.1_418-1047	Unknown
CUST_18_PI426227890	222545186_EZ001376.1_137-241			gi|222545186_EZ001376.1_137-241	Unknown
CUST_15_PI426227890	222545186_EZ001376.1_1604-1780			gi|222545186_EZ001376.1_1604-1780	Unknown
CUST_3_PI426266424	222545192_EZ001382.1_520-687			gi|222545192_EZ001382.1_520-687	Unknown
CUST_66_PI426226825	222545219_EZ001409.1_201-593			gi|222545219_EZ001409.1_201-593	Unknown
CUST_69_PI426226825	222545219_EZ001409.1_825-1091			gi|222545219_EZ001409.1_825-1091	Unknown
CUST_96_PI426264540	222545222_EZ001412.1_352-474			gi|222545222_EZ001412.1_352-474	Unknown
CUST_93_PI426264540	222545222_EZ001412.1_874-978			gi|222545222_EZ001412.1_874-978	Unknown
CUST_12_PI426227486	222545241_EZ001431.1_759-905			gi|222545241_EZ001431.1_759-905	Unknown
CUST_19_PI426246032	222545243_EZ001433.1_353-823			gi|222545243_EZ001433.1_353-823	Unknown
CUST_21_PI426246032	222545243_EZ001433.1_353-823			gi|222545243_EZ001433.1_353-823	Unknown
CUST_6_PI426227896	222545260_EZ001450.1_453-656			gi|222545260_EZ001450.1_453-656	Unknown
CUST_49_PI426227498	222545271_EZ001461.1_170-571			gi|222545271_EZ001461.1_170-571	Unknown
CUST_51_PI426227498	222545271_EZ001461.1_170-571			gi|222545271_EZ001461.1_170-571	Unknown
CUST_52_PI426227498	222545271_EZ001461.1_776-1624			gi|222545271_EZ001461.1_776-1624	Unknown
CUST_54_PI426227498	222545271_EZ001461.1_776-1624			gi|222545271_EZ001461.1_776-1624	Unknown
CUST_53_PI426227498	222545271_EZ001461.1_776-1624			gi|222545271_EZ001461.1_776-1624	Unknown
CUST_45_PI426245467	222545280_EZ001470.1_127-588			gi|222545280_EZ001470.1_127-588	Unknown
CUST_42_PI426245467	222545280_EZ001470.1_38-151			gi|222545280_EZ001470.1_38-151	Unknown
CUST_37_PI426245467	222545280_EZ001470.1_706-1074			gi|222545280_EZ001470.1_706-1074	Unknown
CUST_39_PI426245467	222545280_EZ001470.1_706-1074			gi|222545280_EZ001470.1_706-1074	Unknown
CUST_2_PI426266308	222545292_EZ001482.1_1769-1990			gi|222545292_EZ001482.1_1769-1990	Unknown
CUST_1_PI426266308	222545292_EZ001482.1_1769-1990			gi|222545292_EZ001482.1_1769-1990	Unknown
CUST_3_PI426266308	222545292_EZ001482.1_1769-1990			gi|222545292_EZ001482.1_1769-1990	Unknown
CUST_6_PI426266308	222545292_EZ001482.1_50-868			gi|222545292_EZ001482.1_50-868	Unknown
CUST_4_PI426266308	222545292_EZ001482.1_50-868			gi|222545292_EZ001482.1_50-868	Unknown
CUST_5_PI426266308	222545292_EZ001482.1_50-868			gi|222545292_EZ001482.1_50-868	Unknown
CUST_24_PI426266349	222545310_EZ001500.1_1053-1544			gi|222545310_EZ001500.1_1053-1544	Unknown
CUST_27_PI426266349	222545310_EZ001500.1_657-995			gi|222545310_EZ001500.1_657-995	Unknown
CUST_25_PI426266349	222545310_EZ001500.1_657-995			gi|222545310_EZ001500.1_657-995	Unknown
CUST_56_PI426227498	222545331_EZ001521.1_900-1013			gi|222545331_EZ001521.1_900-1013	Unknown
CUST_21_PI426244589	222545349_EZ001539.1_30-926			gi|222545349_EZ001539.1_30-926	Unknown
CUST_19_PI426244589	222545349_EZ001539.1_30-926			gi|222545349_EZ001539.1_30-926	Unknown
CUST_20_PI426244589	222545349_EZ001539.1_30-926			gi|222545349_EZ001539.1_30-926	Unknown
CUST_57_PI426227498	222545356_EZ001546.1_165-602			gi|222545356_EZ001546.1_165-602	Unknown
CUST_59_PI426227498	222545356_EZ001546.1_165-602			gi|222545356_EZ001546.1_165-602	Unknown
CUST_62_PI426227498	222545356_EZ001546.1_771-950			gi|222545356_EZ001546.1_771-950	Unknown
CUST_65_PI426227498	222545356_EZ001546.1_814-918			gi|222545356_EZ001546.1_814-918	Unknown
CUST_68_PI426227498	222545582_EZ001772.1_60-200			gi|222545582_EZ001772.1_60-200	Unknown
CUST_71_PI426227498	222545582_EZ001772.1_903-1085			gi|222545582_EZ001772.1_903-1085	Unknown
CUST_74_PI426227498	222545588_EZ001778.1_1068-1319			gi|222545588_EZ001778.1_1068-1319	Unknown
CUST_77_PI426227498	222545588_EZ001778.1_1150-1257			gi|222545588_EZ001778.1_1150-1257	Unknown
CUST_80_PI426227498	222545588_EZ001778.1_1363-1482			gi|222545588_EZ001778.1_1363-1482	Unknown
CUST_83_PI426227498	222545588_EZ001778.1_219-500			gi|222545588_EZ001778.1_219-500	Unknown
CUST_86_PI426227498	222545588_EZ001778.1_62-679			gi|222545588_EZ001778.1_62-679	Unknown
CUST_84_PI426227498	222545588_EZ001778.1_62-679			gi|222545588_EZ001778.1_62-679	Unknown
CUST_89_PI426227498	222545588_EZ001778.1_676-816			gi|222545588_EZ001778.1_676-816	Unknown
CUST_21_PI426227890	222545666_EZ001856.1_38-259			gi|222545666_EZ001856.1_38-259	Unknown
CUST_51_PI426226915	222545700_EZ001890.1_1044-1346			gi|222545700_EZ001890.1_1044-1346	Unknown
CUST_54_PI426226915	222545700_EZ001890.1_1354-1539			gi|222545700_EZ001890.1_1354-1539	Unknown
CUST_57_PI426226915	222545700_EZ001890.1_253-582			gi|222545700_EZ001890.1_253-582	Unknown
CUST_92_PI426227498	222545703_EZ001893.1_1369-1536			gi|222545703_EZ001893.1_1369-1536	Unknown
CUST_95_PI426227498	222545703_EZ001893.1_208-324			gi|222545703_EZ001893.1_208-324	Unknown
CUST_98_PI426227498	222545703_EZ001893.1_282-488			gi|222545703_EZ001893.1_282-488	Unknown
CUST_99_PI426227498	222545703_EZ001893.1_458-1150			gi|222545703_EZ001893.1_458-1150	Unknown
CUST_101_PI426227498	222545703_EZ001893.1_458-1150			gi|222545703_EZ001893.1_458-1150	Unknown
CUST_104_PI426227498	222545703_EZ001893.1_498-632			gi|222545703_EZ001893.1_498-632	Unknown
CUST_107_PI426227498	222545703_EZ001893.1_7-144			gi|222545703_EZ001893.1_7-144	Unknown
CUST_75_PI426264540	222545727_EZ001917.1_356-574			gi|222545727_EZ001917.1_356-574	Unknown
CUST_110_PI426227498	222545879_EZ002069.1_263-517			gi|222545879_EZ002069.1_263-517	Unknown
CUST_135_PI426226868	222545954_EZ002144.1_54-200			gi|222545954_EZ002144.1_54-200	Unknown
CUST_138_PI426246026	222545979_EZ002169.1_326-544			gi|222545979_EZ002169.1_326-544	Unknown
CUST_29_PI426266349	222545986_EZ002176.1_158-409			gi|222545986_EZ002176.1_158-409	Unknown
CUST_28_PI426266349	222545986_EZ002176.1_158-409			gi|222545986_EZ002176.1_158-409	Unknown
CUST_30_PI426266349	222545986_EZ002176.1_158-409			gi|222545986_EZ002176.1_158-409	Unknown
CUST_33_PI426266349	222545986_EZ002176.1_867-1154			gi|222545986_EZ002176.1_867-1154	Unknown
CUST_60_PI426226915	222545996_EZ002186.1_1001-1168			gi|222545996_EZ002186.1_1001-1168	Unknown
CUST_63_PI426226915	222545996_EZ002186.1_36-281			gi|222545996_EZ002186.1_36-281	Unknown
CUST_5_PI426246029	222546036_EZ002226.1_831-941			gi|222546036_EZ002226.1_831-941	Unknown
CUST_4_PI426246029	222546036_EZ002226.1_831-941			gi|222546036_EZ002226.1_831-941	Unknown
CUST_6_PI426246029	222546036_EZ002226.1_831-941			gi|222546036_EZ002226.1_831-941	Unknown
CUST_113_PI426227498	222546057_EZ002247.1_142-303			gi|222546057_EZ002247.1_142-303	Unknown
CUST_27_PI426264540	222546061_EZ002251.1_12-200			gi|222546061_EZ002251.1_12-200	Unknown
CUST_22_PI426264540	222546061_EZ002251.1_370-765			gi|222546061_EZ002251.1_370-765	Unknown
CUST_23_PI426264540	222546061_EZ002251.1_370-765			gi|222546061_EZ002251.1_370-765	Unknown
